user_id,review_id,,votes_cool,business_id,votes_funny,stars,date,type,votes_useful
oqUih42QDnZKodhj_ZB8lg,nMt7w1DPoyFcypU_IZ9u6w,,0,1AsjNHp8x2fzRSsczVcs6A,0,4,2014-08-08,review,1
hPk-rjBwdLQq8Vv-x-f6Bg,s7KOx3CWRaW_h3_gLCI7oQ,,0,954y6VqGy0pEwBaqOBrlFQ,0,5,2014-08-08,review,0
GRne6BlGmTyWMQrYcM06cQ,mdg8N6QKjoGbPBNkM9_vPQ,,1,jk8FdDLywUHdjXldS8vtAQ,1,5,2014-08-08,review,1
vRMdCmnbHPb4vN82HJKp5g,OTZKorcq9Nx1Zv3OZarppg,,0,ryqYlw3F5MPIHXJylSjD0A,0,4,2014-08-08,review,0
qMdxZChdPHUqgSo9jsGwTA,W73HebFEog-CuvzmAX725g,,0,2mcmuAvpNIJuV3gV0v9v2A,0,5,2014-08-09,review,0
QEGOrv3t2jbb82DWjEv8iA,9mj9ZjXswbksXbuHebmzdg,,5,gQMwuXERqaoWNMIZMnCALw,1,5,2014-08-09,review,6
o6cgbthK8fGcxjxg9A5ZTA,oc2zALpB6W8OwnqBC-DXdg,,0,HhNY3X0kyrN5682La6N6Cg,0,4,2014-08-09,review,0
cAYOyqLTWQ5qeQAU57SNCQ,2VnUOgED2Q7c1c-PCTTQRA,,1,1Fupq7erFi4uqC_gd9ypQg,1,2,2014-08-10,review,1
YDJzGp40XHjquqXYhkH0Xw,YrAEvPHTxffqAesuQhAzOw,,1,CKhtiDFAfr31jQIJrpehuw,2,1,2014-08-10,review,3
o5BtGc8Znv-oDYiUjlfMWQ,1R0tHN_LEwyNLY7cz3BAIw,,0,H2cAZyhfADarH8Y2VCEwVw,0,4,2014-08-10,review,1
u8Nb6ggdUFleRZjuRJRO3A,ZP7y4tktDoCy-1J-ZeIsqA,,1,HhNY3X0kyrN5682La6N6Cg,0,5,2014-08-10,review,1
AUw1_IAC_gAJPpoMu48Oqw,dtM0GHxWxKjwRN6ipJLrmw,,0,jk8FdDLywUHdjXldS8vtAQ,0,4,2014-08-10,review,0
lujOS4ebW91Cf7ij1RM4tQ,gcTenksh-8W2KJPdptYkbA,,0,JpYn_HdxQNZQSlWWv4P6Iw,0,5,2014-08-10,review,0
08VjuS2Lc8FfEKLqvAVJZA,Re02mQPDweWaLZOxMbPQKA,,0,LFeMucZuKkTaGOSM5zPlfg,0,5,2014-08-10,review,0
1sBhD6ATFEyiRvb1pHrJmw,Yeh10BrwpSnDmXDDL8IzQw,,0,nzhhhaIvvLD6oF8c_Dh5wg,0,5,2014-08-10,review,0
GGquh62Wbh81RNyKMtDzFg,Sm9VGY9Y_VmLIpsb5PlyAw,,0,Xq1FtLSV54Spf-HfONc1aA,0,4,2014-08-10,review,0
GFra3r2bHsshgyS2sGVq-A,RbRLAUII1iwM4dwxlJltSA,,0,CKhtiDFAfr31jQIJrpehuw,0,4,2014-08-11,review,0
2tX5zNb_56cP03Md61vRrA,na8ZCrGnnah2nuG7cY_KvA,,3,DWU6qqrlrC4wDkxhbHo8Tw,3,4,2014-08-11,review,4
PAqmtbD8-6nhytYAZSPLCA,FVM8ItzGmtoCFNPW-2Vy4w,,0,fUvt8TzKQ21NnTSShm7I-g,0,4,2014-08-11,review,0
VGe1eQFxnA4DhJXUqErD7A,7-jZ95d36I0GxzvSREMiMg,,0,HhNY3X0kyrN5682La6N6Cg,0,1,2014-08-11,review,0
Iu3Jo9ROp2IWC9FwtWOaUQ,NEeAT9nkXnCGjqJxsJQxhw,,7,LFeMucZuKkTaGOSM5zPlfg,4,3,2014-08-11,review,5
RJg53IQsr0cfFha4oOd4RA,1lLgNuffBZm5NERhGbl03Q,,0,nzhhhaIvvLD6oF8c_Dh5wg,0,4,2014-08-11,review,0
hhLYLZfLTUwfojmFmw8bdw,OVJsgwwOG6T9g8y0uVIOGg,,0,xFKhrFc6zpAuGJi-RO0i2Q,0,5,2014-08-11,review,0
YzsIWk7eZDDs6qwm5kQVtg,MRtqVMSc5g45K3e-hoh_lw,,0,bqYrEwL5xjqv0u8XAij--Q,0,2,2014-08-12,review,0
2yItE_VZI6TC5pn8EOPZHA,UIfGzACEy3P1eXUrOf1r-Q,,0,iOvBH_NczhWWvsNP4vmy-A,0,4,2014-08-12,review,0
9A2-wSoBUxlMd3LwmlGrrQ,expnMdAwtT9fJHYnQ46Cng,,4,NqlQbjiLrqtZj6i3t842Lw,7,3,2014-08-12,review,6
dnjiC_nA681ntoAXwA-PHQ,eQiveLF5AmPlCZvhLrSnBQ,,1,nzhhhaIvvLD6oF8c_Dh5wg,0,5,2014-08-12,review,1
qA0VyoRIE95qsfe6M2C9DQ,75gwpbTWLooS-DXElB1YHg,,0,PXviRcHR1mqdH4vRc2LEAQ,0,3,2014-08-12,review,1
8R1ZA7_94b_vNMJsVRyBsQ,UqPE2XWK2r5dhjqG5x8EDQ,,0,qkc9xYbOFDLhPyA6Kdr8lQ,0,5,2014-08-12,review,0
NMKmctXT_3wSEQsyTqd8vw,b8VxMA-Zl_D6dTSbZXMi_A,,0,ZxmKA8b7njab1DNzCEU4Ow,0,4,2014-08-12,review,0
yjPVBNvFHd7J0X7S01fOUQ,VBp9mMh6MFPnPkMiTNVNNQ,,0,2sWval6Zz4qugjLUQc5I5Q,0,4,2014-08-13,review,0
H_yQ8giYKNXFuAuhGDTbrg,GS65rRLqu3al73B7e3A52Q,,0,954y6VqGy0pEwBaqOBrlFQ,0,2,2014-08-13,review,1
pMI7r5EmwtKt1Pc4iJo6sg,1Znk_QTsXuwvEKGN7fgT3A,,2,bdsKG7MQIMmZ73lgOaTZ0A,2,2,2014-08-13,review,2
KRI1kCT7SY6XMX9fBALQYA,iGyhFhKWfiOumT_JLh-1Ww,,4,DWU6qqrlrC4wDkxhbHo8Tw,4,4,2014-08-13,review,6
9A2-wSoBUxlMd3LwmlGrrQ,pr5Tr_ELKAhj3KSrtytD8w,,4,TuHBLpdnc9OUP6UQvgShqA,6,3,2014-08-13,review,7
wPjYi3i4CALOdDBzNg4Fog,rsO6I-BN_HINfVo2dJpPig,,1,3NqERLqdtQSe0w9540rZrQ,1,5,2014-08-14,review,0
GrTuo86QyXkQszFDyijsQw,SCMP20bFy6zKHnzYpHK02w,,1,AxScnvjfLqpPmTLXGjNhcA,1,4,2014-08-14,review,1
NMKmctXT_3wSEQsyTqd8vw,WmwLQmuj-qnTY4jvnYVejg,,0,bqYrEwL5xjqv0u8XAij--Q,0,3,2014-08-14,review,1
DEKxmFrdzvyEUkeRX0Zodw,te2kWT-AV2QJQv7gKp5qyA,,0,Cota2ttLUjoKhFU6ukYqSA,0,5,2014-08-14,review,0
A5AIFgnOrmMm9QsHdIDQDg,6gUqSMgD754KxQB6lyhjvQ,,1,DWU6qqrlrC4wDkxhbHo8Tw,1,4,2014-08-14,review,1
tkWwETGJ-YFg1mwdQlGZkw,veVtyR1W9zxrPmtnKqEfVw,,0,G2cldhMd2RewbNI4bsP_fw,0,5,2014-08-14,review,0
7_XwjOebd1temr3CaqGwpg,xYHDSElgfSyDVDXhS092zw,,2,ScSwwoFcIC0mf1vU-6p8eQ,0,3,2014-08-14,review,0
OeuvTvEB6DpeWZ96BqtWFw,AJQhouD-FbQk4TTYv1Rb4Q,,1,S2wQQ9pkXj2iJ4ZSM7L_kQ,1,4,2014-08-15,review,1
ScVlvJOJcMxUf22r5KQdfg,oieNMgambqP9L2gp-s0cbg,,0,a3adM4iw2_BfjP1-T0ZQLw,0,1,2014-08-16,review,0
tc92Exud0ZtXCke6gjNbrA,Ga51PJ1bPTX3mCCScO74pQ,,2,DWU6qqrlrC4wDkxhbHo8Tw,2,5,2014-08-16,review,3
bAZn0-8LWQHv3RIQ5VlCVA,MyGi4qp1PlPj0plHb_I0OA,,2,DWU6qqrlrC4wDkxhbHo8Tw,2,5,2014-08-16,review,2
eAwVPUiSVCsU6LFb9R3-tQ,bA194sJO3hkSfI64m0jwRA,,0,FV16IeXJp2W6pnghTz2FAw,0,3,2014-08-16,review,1
gsO3QHWJLqg6pTmuJla-Iw,ZAnAqffABkU1NWCiPiRJ8A,,0,navWjPrArjUzfxBzgIPmow,0,5,2014-08-16,review,0
uw6D9O2ogG-dO1nI2vC3Dw,4dC7DkllF5P7OqEU5c8-yg,,2,v9_MNjWori0tLWErWP7y2g,1,5,2014-08-16,review,3
rIXPw6qCxAn4jmvjiEBNMg,9O8WlEtpFMqF0bOtzlomFg,,0,bdsKG7MQIMmZ73lgOaTZ0A,0,3,2014-08-17,review,0
zzhudEx3Vvt1rwWQLo5iCg,jxa2uWx5l1AsfrSAZZ2ofQ,,0,bdsKG7MQIMmZ73lgOaTZ0A,0,4,2014-08-17,review,0
3m5rsk7xoLddGrLK3Qi5rg,HTDmoePNOg7Fngg9yvVA9w,,0,HWg7VdgA0E75C31uzmpO_w,0,2,2014-08-17,review,1
tIkeQDHR_MBJgDv5fO5CUQ,VjtOODQJ3KLe-yfJqaXqMA,,0,jk8FdDLywUHdjXldS8vtAQ,0,5,2014-08-17,review,0
0504lwYLeqQowa0rXOzDRA,gyAjjNXT4B38xTCQB0Z_AQ,,0,navWjPrArjUzfxBzgIPmow,0,5,2014-08-17,review,0
LaJPf0P-eZeW_0kY2XQ_aw,UHjRWA76Ic8r41dENZMabg,,0,8SkoyQ3iHXECEit2BDwBrw,1,4,2014-08-18,review,1
gBoMkFuGtVBUpJqtRL3qAw,rzMM_f98ISM4oCWZW6DfDg,,11,bmDxQtcomhE5MGLI3vWHhA,8,5,2014-08-18,review,10
yv1YvVeyCrJfkTmVebsF4w,98dCQvN-6uqTPI6sWMajEA,,1,DWxZhDdqGjJbLVJBMGsWZQ,0,5,2014-08-18,review,0
cu38LkbIawL65eSQp2gQXg,FNyAevfaxcC-CLlrMDv_1g,,0,G2cldhMd2RewbNI4bsP_fw,0,5,2014-08-18,review,0
MJzetAwplMBmVKoWItQvUw,NpbMsgGHY57MHiCma47UkA,,0,lpomaa_on7jhU-lG4GxpMg,0,3,2014-08-18,review,1
XHOo2d0dXN7loCjEhVem-w,f-bkzmVkYaC_cm8LbmlDKg,,2,mThyP-DoLN3Y4UK7YM9uFg,3,2,2014-08-18,review,2
e4DS4uoI36-eAmJmSlOo2A,8QUlm5eGarszMFOssrBxGg,,0,mX67n1UXYtKrU9HlX7gYiA,1,5,2014-08-18,review,0
y5Su12P-xe-QyDx3NKT_eg,UKJrojJw4ZnKPjzApp34AA,,0,_ugOf0Mdh2LSDK48EeaEpw,0,5,2014-08-19,review,0
sIDVB3mI0ridDvi1DCvE9w,bKOE9MMwYvN9YPCTmFqK0w,,0,bdsKG7MQIMmZ73lgOaTZ0A,0,4,2014-08-19,review,0
2tX5zNb_56cP03Md61vRrA,6LvInt4Djg6ABQKRvmRSvQ,,1,bqYrEwL5xjqv0u8XAij--Q,1,3,2014-08-19,review,1
eAwVPUiSVCsU6LFb9R3-tQ,9tHvjSyPYckrh9tVmW51ZQ,,1,bqYrEwL5xjqv0u8XAij--Q,2,1,2014-08-19,review,3
9A2-wSoBUxlMd3LwmlGrrQ,mDjIL_G04xrZZew2C_S0Rg,,2,cQPfmuNQJ7nkehjFlRGxhg,1,3,2014-08-19,review,2
DNZcPRmZRqlxbtV8yhb7mw,0Z7swAbzE45J5oeKvO4VHA,,0,nzhhhaIvvLD6oF8c_Dh5wg,1,2,2014-08-19,review,0
CYHX8nnPoqclfWSsl1JWnA,_Jx-DcPLkUD8OSDlroDYMg,,0,1AsjNHp8x2fzRSsczVcs6A,0,4,2014-08-20,review,2
5V4EAtK__OrGoftOI7aARQ,nAdNAW_zuL-lcolvDseSxA,,0,B0WC52tnLIBSW2s3Wl8HQQ,0,3,2014-08-20,review,0
CBU_h5_-4kVpCPJvfaF_pg,glqqt-cukTZoeGAIPfhBBg,,0,lHRc-t5EmkY9ejWixFyiDQ,0,3,2014-08-20,review,0
ZTk05PSFDo8csT0YKmwYnQ,i53BKzWyjsBWdr95fxabvw,,0,nzhhhaIvvLD6oF8c_Dh5wg,0,4,2014-08-20,review,1
RE_h-saaso1RXQNGKG-Raw,nqqDsEXvXGCGrjpAISErHw,,1,Xq1FtLSV54Spf-HfONc1aA,0,5,2014-08-20,review,1
6teUzcdOBAydncEmvW02zQ,BzirAsWZPHEFCcBnSuMPNQ,,0,1AsjNHp8x2fzRSsczVcs6A,0,3,2014-08-21,review,0
#NAME?,no7XpEMc-eunB0WZ0G0vPw,,1,1MRWXUsIvKNwt5SdLxqhZA,1,4,2014-08-21,review,1
9A2-wSoBUxlMd3LwmlGrrQ,bfzKaKI5LM18DXkT7Gkg8w,,6,bqYrEwL5xjqv0u8XAij--Q,5,3,2014-08-21,review,7
ifdsEPdqr-ejzNa8T4S-RQ,ksMB9PKDqsIF_wX1rk6VcQ,,0,CKhtiDFAfr31jQIJrpehuw,0,4,2014-08-21,review,0
emPwosS_U6EpbE5G7vHdoQ,#NAME?,,0,HUkY1CIeUeaSnW1vZplC0w,0,5,2014-08-21,review,0
7eDZ5Eq9fwQrOYyiJKYjww,vap1ajRBBrd7l09o2WBJwA,,0,iOvBH_NczhWWvsNP4vmy-A,1,1,2014-08-21,review,0
LBk-Zk9W9asNZcWSoRBFCw,x9I6fXipYxif0CNUX4wKzA,,0,JpYn_HdxQNZQSlWWv4P6Iw,0,3,2014-08-21,review,0
cQM95JLkzV272AQez9UYDA,X9uF9HaOZV881nh8CQH2AA,,0,yJj8GYCJdnbBsAT1rcB67w,0,5,2014-08-21,review,0
7pBnBK3Etv1ZIhEcVQun3g,Rdltj7MY-8zBccFQnuCNMQ,,0,5vQr22h6RJm6-5zz9MLUtw,0,4,2014-08-22,review,0
Fvl87bHRizKfPNYrc2fLMA,Q-kYsZjsDXth0ZMCIV_M-w,,0,G2cldhMd2RewbNI4bsP_fw,0,5,2014-08-22,review,0
j5NEIHQ-HyOPVxcf-n71wA,jf7eVcN_nN3OeY9amHJo7w,,0,HhNY3X0kyrN5682La6N6Cg,0,5,2014-08-22,review,0
RfxgpLlDwKFpX-PfBLlgMg,7690XeF4XVFd-b8rJCw2pw,,0,hvER_zW13VMzZQORJTvm_w,0,4,2014-08-22,review,0
9A2-wSoBUxlMd3LwmlGrrQ,ipn7FKlcneeo6d2Qr54RCA,,3,UcfhBhQoqCJDlIyCbtvcsw,3,3,2014-08-22,review,4
o0l_yoGMUMPFdTvEkHgVQQ,y0y9M-MwpQhgcjpI972WGg,,3,wL-h9AXEEMlc8A1Alo9vhg,3,4,2014-08-22,review,4
YAjMnT_aU3pNDgYO-rUUFg,wVz1wFsPWiwLhXwR166Wqg,,0,yJj8GYCJdnbBsAT1rcB67w,1,2,2014-08-22,review,1
EZZIa78jUigMywU9Jz0mlA,XmZmbX7_nn8fDBnrM-3yZg,,0,1AsjNHp8x2fzRSsczVcs6A,0,5,2014-08-23,review,1
uJ6jfTYBYp4PLEtVHqM-1w,__hMdhh_fv2NkIWQFKANDw,,2,1AsjNHp8x2fzRSsczVcs6A,0,4,2014-08-23,review,2
bvxME2B6t2AdSLdZSLaAbw,DcRLSc0LwklWm6boS3q7mw,,0,45wKKB8lD5c-wJtTyd7C8w,0,2,2014-08-23,review,0
EZZIa78jUigMywU9Jz0mlA,zRqts_6AMAXa9bYWDH_peg,,1,CKhtiDFAfr31jQIJrpehuw,0,5,2014-08-23,review,0
rPq3Tc2odAikNiNcqj-SBw,nb3zZJt5fCW528CzEv0wrw,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2014-08-23,review,0
o0InzNoyQZcP-GLZYWiRHg,AeTWEkmwMNWWGYJiCnzNMA,,0,LFeMucZuKkTaGOSM5zPlfg,0,5,2014-08-23,review,0
oNVy5Up42GJHZK-xG-4OTQ,Ak1-A9Ag1mJ1Xy2aQhvcjQ,,0,navWjPrArjUzfxBzgIPmow,0,1,2014-08-23,review,0
CnoShMUYz1PJpCMRDztJVw,ZyeEZrJ6t_fzIG5HS8UW9A,,0,Xq1FtLSV54Spf-HfONc1aA,0,5,2014-08-23,review,0
sY7OAhyojv3YI0EUUW_gUQ,d81nsvWzX_NTquqxwbU9OA,,1,CKhtiDFAfr31jQIJrpehuw,0,5,2014-08-24,review,0
UC-3TLiLZyekTUed7PyJiw,Il8Px8fI-BV5JEKDu8IzkQ,,1,EHjWATV6woB2KgAueM098g,0,5,2014-08-24,review,1
2Z4EMy8UfouCZktXeygDaQ,U2okv3tuPCkHVGT4TtvvdQ,,0,HhNY3X0kyrN5682La6N6Cg,0,4,2014-08-24,review,0
WZwfmfP5X1gDDeL-M9vzZA,lAG3vgML9uJrmGfsSmqpoQ,,0,JQNOv7QlaF0giKAKCn61yw,0,3,2014-08-24,review,2
JZoY7iX8BFPIwtg49iRE8g,wXadvjWem3N-VaL4jTB6zg,,0,aGbjLWzcrnEx2ZmMCFm3EA,0,4,2014-08-25,review,0
gBoMkFuGtVBUpJqtRL3qAw,xMJvT0jzuCDHgPtaHLLWmA,,5,DWU6qqrlrC4wDkxhbHo8Tw,3,5,2014-08-25,review,5
8hhikTg4nd1d1eua6uvm3g,f_a_PRpcZcrXvoo4whO4VA,,0,Y16hUpN1-bEY5rckwdEG8w,0,5,2014-08-25,review,0
kSVYpNWA19wUplbdi0U0Uw,EWBd0vFc9PsyQTFvc-EKvw,,8,bdsKG7MQIMmZ73lgOaTZ0A,8,3,2014-08-26,review,9
ti8orBzarq4h2LMYql0lKw,_cpYnpcHeEMokSIhNGB_zw,,2,DWU6qqrlrC4wDkxhbHo8Tw,2,5,2014-08-26,review,2
mHGWRsMD8QekwxOUFKU47Q,BWA2lSYuZrb6Gw_M5E4QLw,,2,L_uXD75ed91WaaTwpC3Pvw,0,4,2014-08-26,review,0
26yuL6R63r49WqlOBJENDA,L5_-pU6xX82No-YJlrGpMQ,,0,s9xhX1EOFFuXhdxX8g-24A,0,4,2014-08-26,review,0
Wx-hL9eYjUIAIzAmsv8TRA,fpYVDSBOad_Li8t5gzaj6A,,0,ScSwwoFcIC0mf1vU-6p8eQ,0,5,2014-08-26,review,0
mGOgAZWL4POSEhJBG7tRLw,CHsHuI5VlwbAbYnnqQ5irA,,1,Y1sSdaeuicOzR87DIREinw,2,1,2014-08-26,review,3
YA-2lP7JQa6GEzNZjiJkMw,4JlQr_QESYszvOogXbDc4Q,,2,DWU6qqrlrC4wDkxhbHo8Tw,2,5,2014-08-27,review,2
#NAME?,hZU2ArItkEejo5XKOmpgaw,,0,wRnX8AV5CAAJnEgReTMaHw,0,5,2014-08-27,review,0
c7Feo4TxZqwCvQ0rtk3igQ,jjC8sHzk7O7i2OuSlrN8DQ,,12,DWU6qqrlrC4wDkxhbHo8Tw,8,5,2014-08-28,review,12
iBB1TXnAL_PKHWTXzv2Trg,FoxYgXhWnN7S7pbkzaPkNQ,,2,nzhhhaIvvLD6oF8c_Dh5wg,2,2,2014-08-28,review,3
aP3Py6nS7K3M1QQcKXK-qw,pA2ux4H5iGA39N21u_HfCw,,0,qkc9xYbOFDLhPyA6Kdr8lQ,0,4,2014-08-28,review,0
PtFV6FZmF3faIBucpjw3og,rSukwarCeDzSpsUcVhgbGw,,1,1MRWXUsIvKNwt5SdLxqhZA,0,4,2014-08-29,review,0
zjFVLro4e0tt1S5DPSOSTQ,7DPEtzWahrRe3D4iApoFaA,,0,954y6VqGy0pEwBaqOBrlFQ,0,5,2014-08-29,review,0
fwEPqYiyZCaB7QKY6a7h5g,MhCKt5yJFlmhiMHN-Rg8Xw,,3,9bUaVdIP1rvFl04L3_tLIw,1,4,2014-08-29,review,2
RsEWOtScoVw6w6SqPFoM5w,DnxZwySDsImhaa66kggCuw,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,4,2014-08-29,review,0
kIIx6jPfdrwcb9Z1280R7w,Eg5GWi5F4eFAPMO-7hJ_TA,,0,iOvBH_NczhWWvsNP4vmy-A,0,2,2014-08-29,review,0
LIdBsu7nspO56DdYYI5TTA,kTItm5jPqMr-ZS4XBhN1yA,,1,ScSwwoFcIC0mf1vU-6p8eQ,1,4,2014-08-29,review,2
GwFSGz8SnE0toL3WxA5bjQ,M-KxWPNrZFxkM_xVzh0Sqg,,0,1AsjNHp8x2fzRSsczVcs6A,0,5,2014-08-30,review,0
j2DMJ00K0roDuH_taWrpBQ,BjPdF-_J2dNd0NK_-nCWWA,,0,bqYrEwL5xjqv0u8XAij--Q,0,5,2014-08-30,review,0
Vlon2bJdT43_1oHSrQsHTQ,z0_UAeKKsZcuhsJ8V4iYCw,,10,DWU6qqrlrC4wDkxhbHo8Tw,8,5,2014-08-30,review,9
ZC15ae4FRzjO0rHvV2rh7Q,x5pSGE_g86Q1mPoY6YjdNQ,,0,H2cAZyhfADarH8Y2VCEwVw,0,3,2014-08-30,review,0
UE_IK-VXeC60U7yVDRc6Lg,lrHb5ftRxAkZoVT8cCjtfg,,1,pmPqJ6N35WgibLWivJ0p2g,0,4,2014-08-30,review,0
YzOGA4ecUt1p5EwXQ_Krlw,4gh4jEGL2qJOxJNUSoty7A,,0,PXviRcHR1mqdH4vRc2LEAQ,0,5,2014-08-30,review,0
mbBQIZToWO0DBb3YxwYkwA,Dg2SS7Y8isB59kGtmIsr0w,,0,v9_MNjWori0tLWErWP7y2g,0,4,2014-08-30,review,0
MquFKW5XZH8R5HO3oujUpA,#NAME?,,1,yJj8GYCJdnbBsAT1rcB67w,0,5,2014-08-30,review,1
k8XLO9WHOm_men_W-5TGPA,Mx0OHyWzjo2w3GnCyoubAg,,0,1AsjNHp8x2fzRSsczVcs6A,0,5,2014-08-31,review,1
2fqPRkmjFr2wUxZXJNqKdg,q2dMvvK009duJ0Hk8f0awQ,,0,AoSoYuwtaG-b15OuPLQ9bQ,0,4,2014-08-31,review,2
ZTk05PSFDo8csT0YKmwYnQ,6txhop3zTnnIPS3slWFjTQ,,0,ste2Xx7pjFKCpx_9YIGf6A,0,2,2014-08-31,review,0
EEbjd1RecraAx6zvB2jbXg,oU0UfsiadZ5uhROl7hTOmw,,1,_ugOf0Mdh2LSDK48EeaEpw,1,5,2014-09-01,review,2
rIXPw6qCxAn4jmvjiEBNMg,AFSp-gbpDJVuYofJLuhjRg,,0,bdsKG7MQIMmZ73lgOaTZ0A,0,1,2014-09-01,review,1
2mWoTO7ObMP3SSvloP9Reg,puoNAraVNMmSSYQjUYB8dw,,1,C0r1yj7CBKMXc4Up_5Nmhg,0,4,2014-09-01,review,1
gBoMkFuGtVBUpJqtRL3qAw,sS7lB1vg8IDR9bI8Sjau_g,,9,DWU6qqrlrC4wDkxhbHo8Tw,5,5,2014-09-01,review,11
XN0z330w5corhRWVXtTpWw,wmPNhxbbdzxk2hVUMT1soQ,,1,LFeMucZuKkTaGOSM5zPlfg,0,5,2014-09-01,review,1
XN0z330w5corhRWVXtTpWw,rIWwZMKl8vWT-ztW1EZSvQ,,1,nzhhhaIvvLD6oF8c_Dh5wg,0,4,2014-09-01,review,1
nL4QufiB7bmRrP-oV14L4Q,#NAME?,,0,S2wQQ9pkXj2iJ4ZSM7L_kQ,0,1,2014-09-01,review,0
GpWFOypEy5qB-gLpUXJn0w,ECShqV-cyZnMeq3Wd50z5g,,1,TuHBLpdnc9OUP6UQvgShqA,0,3,2014-09-01,review,1
MFPH3XwqurAOx-XzJ9myNg,Lp1pOsvB6QqPwFggEApEbQ,,1,TuHBLpdnc9OUP6UQvgShqA,0,4,2014-09-01,review,1
mbBQIZToWO0DBb3YxwYkwA,qL0p3KRZw9ef6pPlhuApdA,,0,v9_MNjWori0tLWErWP7y2g,0,5,2014-09-01,review,0
oOayyTrVO-PbVeXXsh_JEQ,R9w2m7PmZQpDivOMiJ5orA,,7,DWU6qqrlrC4wDkxhbHo8Tw,7,3,2014-09-02,review,8
9OnmIA__-Sx4QbGouPjzqQ,UdjwPOD_pTknm8Z9U24qAg,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,5,2014-09-03,review,0
5y7N3WDs6HXUl6sjfW7D5g,iOomtAO2IGDxYOmbap-mGA,,0,pmPqJ6N35WgibLWivJ0p2g,0,5,2014-09-03,review,0
SqaGrVuhe2h3COyUdJ3uCA,iBHoZNXSmnTrWKWlhCySAQ,,0,v9_MNjWori0tLWErWP7y2g,0,3,2014-09-03,review,0
ZeG5BBUXfeeqH7NhRQc2Bw,dcoRhqCsNBTZaJFEVQDP_A,,1,07kcENxFQxwVWYiZ5fqlOg,0,4,2014-09-04,review,1
wVrmyymAipYG2kmEh0PX8g,IunhKMqKY0BRHMkRG0McfA,,2,3dQqoz-yHhOfHrIBMRCD3w,0,2,2014-09-04,review,1
1aNyBVJe2hNSXrVY5zsR1Q,Xt4topeFWcV3LoiNn8DK-Q,,0,DWU6qqrlrC4wDkxhbHo8Tw,0,3,2014-09-04,review,0
iJMOYpsy3XU-LG5ROf5BDA,1iIWNiOUirwqbikzbSuL1g,,1,DWU6qqrlrC4wDkxhbHo8Tw,1,4,2014-09-04,review,1
XdSjzEMWiRInWCJifqlQMw,bCebgTSQKi1f13rJQwCQHw,,0,LFeMucZuKkTaGOSM5zPlfg,0,5,2014-09-04,review,0
CupWbSxcBllTlxQ1_uSusw,vAkU_gcH4Ofua8YPNkairA,,0,nzhhhaIvvLD6oF8c_Dh5wg,0,5,2014-09-04,review,0
RqJbuDuXTFJKIDGiMJuTvQ,yYSkgikKqILEjuNEfRWnKg,,0,yJj8GYCJdnbBsAT1rcB67w,1,1,2014-09-04,review,1
Mb0psF4WQF7gZSuZafVr-g,cRE5B0MD1KltRfttq4hFtQ,,0,e3esgIV48-lXqZ8fIDJr0g,0,4,2014-09-05,review,1
ct9AkkVBOpnD_OBUTI2KQQ,i8kHPLcTv4Ce3kjpUU-Lsw,,0,kehNBL2Kz56mHZk8o8jG0w,0,1,2014-09-05,review,1
RfxgpLlDwKFpX-PfBLlgMg,mGHUIvv64mM_YC0tE0n2mA,,0,mX67n1UXYtKrU9HlX7gYiA,1,4,2014-09-05,review,0
KSSAOEDMwo1v_E7t2UvoiQ,3ViFmpan-qOvLXnYrD3LZw,,0,ScSwwoFcIC0mf1vU-6p8eQ,0,2,2014-09-05,review,1
3m5rsk7xoLddGrLK3Qi5rg,ZL3Er4IglMnSzR8eSeB1Rg,,2,cL_wKtydNJb9QpxLBDZBMw,3,3,2014-09-06,review,4
Slc3kARhxcvD9lb277N__g,2oORuZkgYpeGpcaYQqvOFA,,2,DWU6qqrlrC4wDkxhbHo8Tw,1,2,2014-09-06,review,1
EGiAtB4sgZhDdYpRkDneig,blgcR_uKdW0e00P0rgcNUA,,2,G2cldhMd2RewbNI4bsP_fw,0,5,2014-09-06,review,3
ERRTkzMmrjXfCXnMIyAKSA,eTu8xmIdTLIosYXywLXmfQ,,0,G2cldhMd2RewbNI4bsP_fw,0,5,2014-09-06,review,0
OaFcpi3W4AwxrD8W2pgC_A,YT5oYJgvVUnbpN2-u1Dimg,,6,nzhhhaIvvLD6oF8c_Dh5wg,6,4,2014-09-06,review,7
iZWMG9FpKxfX6R6isqJZeA,yw9GzuGVsCX2JpfMx4ZrQA,,1,Vnwie4F90QGOgjamfRx6-A,1,1,2014-09-06,review,1
eq4kyAL7OXsnTxuX5PSlqQ,NMuUMnEBmJV_CTKiPreqgg,,0,Zq-yfLJYy7245p-O8-PqGA,0,4,2014-09-06,review,0
fWeU0Z0yNqODOFSKKzM45Q,j4jOWn-mNq0i8HO_K-Mz0w,,0,bdsKG7MQIMmZ73lgOaTZ0A,0,3,2014-09-07,review,1
jHiDhITbHSP799pPKWpYPg,NXGVak_ljWAOMvuAclUkXg,,0,CKhtiDFAfr31jQIJrpehuw,0,4,2014-09-07,review,0
